market,player,team,line,over_price,under_price,proj_lambda,p_over,ev_over,book
SOG,Gabriel Landeskog,,1.5,-162,120.0,2.375,0.6860760989140108,0.1095798636757459,williamhill_us
POINTS,Luke Hughes,,0.5,-115,-115.0,0.9,0.5934303402594008,0.10945672309366228,draftkings
SOG,Tyson Foerster,,1.5,-152,110.0,2.3,0.6691458157147478,0.10937332605339778,williamhill_us
SOG,Trevor Zegras,,1.5,-127,-107.0,2.1,0.6203850724157562,0.1088772554202887,williamhill_us
SOG,Mark Scheifele,,1.5,-195,145.0,2.6,0.7326151184283981,0.10831517916090994,betrivers
GOALS,Jonathan Marchessault,,1.5,1700,,0.4,0.061551935550105026,0.10793483990189046,betrivers
SOG,Kent Johnson,,1.5,-116,-111.0,2.0,0.5939941502901616,0.10605807295409386,betonlineag
SOG,Jack Hughes,,3.5,110,-145.0,3.8,0.5265151567403034,0.10568182915463709,betmgm
SOG,Jack Hughes,,3.5,110,-143.0,3.8,0.5265151567403034,0.10568182915463709,betonlineag
SOG,Jack Hughes,,3.5,110,-145.0,3.8,0.5265151567403034,0.10568182915463709,bovada
SOG,Jack Hughes,,3.5,110,-142.0,3.8,0.5265151567403034,0.10568182915463709,draftkings
SOG,Jack Hughes,,3.5,110,-144.0,3.8,0.5265151567403034,0.10568182915463709,fanduel
ASSISTS,John Tavares,,0.5,145,-190.0,0.6,0.45118836390597344,0.10541149156963503,betmgm
ASSISTS,John Tavares,,0.5,145,-188.0,0.6,0.45118836390597344,0.10541149156963503,draftkings
SOG,Alexis Lafrenière,,1.5,-182,130.0,2.5,0.7127025048163542,0.10429728768248292,williamhill_us
SOG,Will Cuylle,,1.5,-182,138.0,2.5,0.7127025048163542,0.10429728768248292,betonlineag
SOG,Tyson Foerster,,1.5,-154,118.0,2.3,0.6691458157147478,0.10365608565938933,fanduel
SOG,Steven Stamkos,,1.5,-198,150.0,2.6,0.7326151184283981,0.10262275399829623,fanduel
SOG,Gabriel Landeskog,,1.5,-165,120.0,2.375,0.6860760989140108,0.10187979522553242,betmgm
ASSISTS,Jonathan Marchessault,,0.5,180,-240.0,0.5,0.39346934028736646,0.10171415280462603,draftkings
ASSISTS,Timo Meier,,0.5,180,-250.0,0.5,0.39346934028736646,0.10171415280462603,betmgm
SOG,Dawson Mercer,,1.5,-117,-115.0,2.0,0.5939941502901616,0.10168145823047059,williamhill_us
POINTS,Sean Couturier,,0.5,100,-135.0,0.8,0.5506710358827782,0.10134207176555643,betmgm
POINTS,Sean Couturier,,0.5,100,-130.0,0.8,0.5506710358827782,0.10134207176555643,betonlineag
POINTS,Carter Verhaeghe,,0.5,100,-130.0,0.8,0.5506710358827782,0.10134207176555643,draftkings
ASSISTS,Jack Hughes,,0.5,100,-135.0,0.8,0.5506710358827782,0.10134207176555643,betmgm
ASSISTS,Zach Werenski,,0.5,-135,100.0,1.0,0.6321205588285577,0.10035800981267445,betmgm
POINTS,J.T. Miller,,0.5,-175,135.0,1.2,0.6988057880877979,0.09812338128082526,betonlineag
POINTS,J.T. Miller,,0.5,-175,135.0,1.2,0.6988057880877979,0.09812338128082526,draftkings
SOG,J.T. Miller,,1.5,-185,130.0,2.5,0.7127025048163542,0.09794710201438356,betmgm
SOG,Will Cuylle,,1.5,-185,135.0,2.5,0.7127025048163542,0.09794710201438356,betmgm
SOG,Trevor Zegras,,1.5,-130,100.0,2.1,0.6203850724157562,0.09760435888941488,fanduel
SOG,Dawson Mercer,,1.5,-118,-115.0,2.0,0.5939941502901616,0.09737902341741711,betmgm
SOG,Dawson Mercer,,1.5,-118,-110.0,2.0,0.5939941502901616,0.09737902341741711,betonlineag
SOG,Mika Zibanejad,,2.5,-130,100.0,3.2,0.6200962589216268,0.09709338116903199,betrivers
SOG,Mika Zibanejad,,2.5,-130,100.0,3.2,0.6200962589216268,0.09709338116903199,fanduel
SOG,Gabriel Landeskog,,1.5,-167,126.0,2.375,0.6860760989140108,0.09690011023976564,betrivers
POINTS,Ryan O'Reilly,,0.5,-118,-110.0,0.9,0.5934303402594008,0.09633740827584214,betonlineag
SOG,Will Cuylle,,1.5,-188,145.0,2.5,0.7127025048163542,0.09179958184632986,draftkings
SOG,Auston Matthews,,3.5,-152,116.0,4.5,0.657704044165409,0.0904040732215991,fanduel
SOG,Adam Fantilli,,1.5,-174,132.0,2.4,0.6915589588159976,0.089006636296456,fanduel
SOG,Cole Caufield,,2.5,-154,119.0,3.4,0.6602601118038804,0.08900044414406255,betonlineag
SOG,Cole Caufield,,2.5,-154,120.0,3.4,0.6602601118038804,0.08900044414406255,draftkings
SOG,Kent Johnson,,1.5,-120,-110.0,2.0,0.5939941502901616,0.08898927553196295,bovada
SOG,Kent Johnson,,1.5,-120,-110.0,2.0,0.5939941502901616,0.08898927553196295,draftkings
ASSISTS,Matthew Schaefer,,0.5,150,-200.0,0.5714285714285714,0.4352818779922408,0.0882046949806019,betmgm
POINTS,Ryan O'Reilly,,0.5,-120,-110.0,0.9,0.5934303402594008,0.08795562380890154,betmgm
POINTS,Ryan O'Reilly,,0.5,-120,-110.0,0.9,0.5934303402594008,0.08795562380890154,draftkings
POINTS,Ryan O'Reilly,,0.5,-120,-106.0,0.9,0.5934303402594008,0.08795562380890154,fanduel
ASSISTS,Darnell Nurse,,0.5,230,-320.0,0.4,0.3296799539643607,0.0879438480823902,draftkings
ASSISTS,Tony DeAngelo,,0.5,230,-320.0,0.4,0.3296799539643607,0.0879438480823902,draftkings
ASSISTS,Ivan Provorov,,0.5,230,-325.0,0.4,0.3296799539643607,0.0879438480823902,betmgm
ASSISTS,Ivan Provorov,,0.5,230,-320.0,0.4,0.3296799539643607,0.0879438480823902,draftkings
ASSISTS,Evan Rodrigues,,0.5,230,-320.0,0.4,0.3296799539643607,0.0879438480823902,draftkings
SOG,Will Cuylle,,1.5,-190,145.0,2.5,0.7127025048163542,0.08780908629864581,bovada
SOG,Will Cuylle,,1.5,-190,135.0,2.5,0.7127025048163542,0.08780908629864581,williamhill_us
SOG,Martin Necas,,2.5,105,-136.0,2.8,0.5305463165333175,0.08761994889330083,betrivers
SOG,Martin Necas,,2.5,105,-148.0,2.8,0.5305463165333175,0.08761994889330083,williamhill_us
SOG,Cole Caufield,,2.5,-155,120.0,3.4,0.6602601118038804,0.08623437748380325,bovada
POINTS,Brady Skjei,,0.5,176,-234.0,0.5,0.39346934028736646,0.08597537919313136,draftkings
POINTS,Tony DeAngelo,,0.5,176,-230.0,0.5,0.39346934028736646,0.08597537919313136,fanduel
SOG,Kent Johnson,,1.5,-121,-112.0,2.0,0.5939941502901616,0.08489840672831156,williamhill_us
SOG,Andrew Mangiapane,,1.5,114,-148.0,1.7,0.5067544850576164,0.08445459802329902,fanduel
SOG,Alexis Lafrenière,,1.5,-192,146.0,2.5,0.7127025048163542,0.08390172607487217,fanduel
GOALS,Jordan Oesterle,,2.5,30000,,0.3,0.003599493183089468,0.08344744810992999,betrivers
GOALS,Alexandre Carrier,,2.5,30000,,0.3,0.003599493183089468,0.08344744810992999,betrivers
POINTS,Will Cuylle,,0.5,140,-190.0,0.6,0.45118836390597344,0.08285207337433631,betmgm
POINTS,Will Cuylle,,0.5,140,-182.0,0.6,0.45118836390597344,0.08285207337433631,draftkings
SOG,Martin Necas,,2.5,104,-135.0,2.8,0.5305463165333175,0.08231448572796773,betonlineag
SOG,Brent Burns,,1.5,-162,126.0,2.3,0.6691458157147478,0.08219878837817252,draftkings
GOALS,Mark Scheifele,,0.5,175,-240.0,0.5,0.39346934028736646,0.0820406857902578,fanduel
ASSISTS,Jonathan Marchessault,,0.5,175,-235.0,0.5,0.39346934028736646,0.0820406857902578,betmgm
POINTS,Brady Skjei,,0.5,175,-235.0,0.5,0.39346934028736646,0.0820406857902578,betmgm
SOG,Brady Skjei,,1.5,-110,-120.0,1.9,0.5662510042543581,0.08102464448559288,betmgm
SOG,Brady Skjei,,1.5,-110,-120.0,1.9,0.5662510042543581,0.08102464448559288,bovada
SOG,Brady Skjei,,1.5,-110,-120.0,1.9,0.5662510042543581,0.08102464448559288,draftkings
SOG,Cole Caufield,,2.5,-157,115.0,3.4,0.6602601118038804,0.08080795371718003,williamhill_us
POINTS,Brad Marchand,,0.5,-141,108.0,1.0,0.6321205588285577,0.08043301189845681,betonlineag
POINTS,Shane Pinto,,0.5,-122,-104.0,0.9,0.5934303402594008,0.07984865194743423,fanduel
POINTS,Luke Hughes,,0.5,-122,-106.0,0.9,0.5934303402594008,0.07984865194743423,betonlineag
SOG,Andrew Mangiapane,,1.5,113,-147.0,1.7,0.5067544850576164,0.07938705317272299,betonlineag
SOG,Jack Hughes,,3.5,105,-148.0,3.8,0.5265151567403034,0.07935607131762179,williamhill_us
POINTS,Cole Caufield,,0.5,-184,142.0,1.2,0.6988057880877979,0.07859154248334027,fanduel
POINTS,Will Cuylle,,0.5,139,-182.0,0.6,0.45118836390597344,0.07834018973527646,betonlineag
SOG,Alexis Lafrenière,,1.5,-195,145.0,2.5,0.7127025048163542,0.07819096882474097,betrivers
POINTS,Brady Skjei,,0.5,174,-233.0,0.5,0.39346934028736646,0.07810599238738425,betonlineag
POINTS,Brad Marchand,,0.5,-142,110.0,1.0,0.6321205588285577,0.0772758819472602,draftkings
SOG,Brent Burns,,1.5,-164,126.0,2.3,0.6691458157147478,0.07716155700422833,betonlineag
POINTS,J.T. Miller,,0.5,-185,135.0,1.2,0.6988057880877979,0.07653864651363468,betmgm
SOG,Travis Konecny,,2.5,150,-200.0,2.4,0.4302912533424894,0.07572813335622353,betrivers
SOG,Matthew Knies,,2.5,150,-200.0,2.4,0.4302912533424894,0.07572813335622353,betrivers
SOG,Evan Rodrigues,,1.5,-150,110.0,2.2,0.6454298932405317,0.07571648873421938,betmgm
SOG,Brent Burns,,1.5,-165,120.0,2.3,0.6691458157147478,0.07468873432974649,betmgm
SOG,Brent Burns,,1.5,-165,125.0,2.3,0.6691458157147478,0.07468873432974649,bovada
SOG,Brent Burns,,1.5,-165,126.0,2.3,0.6691458157147478,0.07468873432974649,fanduel
SOG,Vince Dunn,,1.5,-165,125.0,2.3,0.6691458157147478,0.07468873432974649,betmgm
POINTS,J.T. Miller,,0.5,-186,144.0,1.2,0.6988057880877979,0.07450782469414086,fanduel
POINTS,Martin Necas,,0.5,-210,155.0,1.3,0.7274682069659874,0.07388163885455284,betmgm
SOG,Jared McCann,,2.5,112,-146.0,2.7,0.5063755089265384,0.07351607892426137,fanduel
SOG,Cole Caufield,,2.5,-160,120.0,3.4,0.6602601118038804,0.07292268168130572,betmgm
POINTS,Matthew Schaefer,,0.5,110,-150.0,0.7142857142857143,0.5104583404430469,0.07196251493039862,betmgm
SOG,Adam Fantilli,,1.5,-182,138.0,2.4,0.6915589588159976,0.07153640871489741,betonlineag
SOG,Adam Fantilli,,1.5,-182,140.0,2.4,0.6915589588159976,0.07153640871489741,draftkings
ASSISTS,Tony DeAngelo,,0.5,225,-325.0,0.4,0.3296799539643607,0.07145985038417213,betmgm
GOALS,Andrew Mangiapane,,1.5,2800,,0.3,0.03693631311376678,0.07115308029923662,betrivers
GOALS,Noah Cates,,1.5,2800,,0.3,0.03693631311376678,0.07115308029923662,betrivers
GOALS,Bobby Brink,,1.5,2800,,0.3,0.03693631311376678,0.07115308029923662,betrivers
GOALS,Alex Newhook,,1.5,2800,,0.3,0.03693631311376678,0.07115308029923662,betrivers
GOALS,Mackie Samoskevich,,1.5,2800,,0.3,0.03693631311376678,0.07115308029923662,betrivers
POINTS,Martin Necas,,0.5,-212,160.0,1.3,0.7274682069659874,0.0706135876103211,draftkings
SOG,Alexis Lafrenière,,1.5,-200,152.0,2.5,0.7127025048163542,0.06905375722453133,betonlineag
GOALS,Mike Matheson,,1.5,6000,,0.2,0.017523096306421772,0.06890887469172802,betrivers
ASSISTS,Nick Suzuki,,0.5,-125,-105.0,0.9,0.5934303402594008,0.06817461246692141,betmgm
ASSISTS,Nick Suzuki,,0.5,-125,-105.0,0.9,0.5934303402594008,0.06817461246692141,draftkings
SOG,Vince Dunn,,1.5,-168,130.0,2.3,0.6691458157147478,0.06744689649733593,draftkings
SOG,Roman Josi,,2.5,-108,-120.0,2.9,0.5540368014428195,0.06703383981580069,betonlineag
SOG,Zach Werenski,,3.5,120,-155.0,3.6,0.48478388953385176,0.06652455697447401,bovada
SOG,Zach Werenski,,3.5,120,-154.0,3.6,0.48478388953385176,0.06652455697447401,draftkings
POINTS,Tony DeAngelo,,0.5,171,-227.0,0.5,0.39346934028736646,0.06630191217876313,betonlineag
SOG,Adam Fantilli,,1.5,-185,140.0,2.4,0.6915589588159976,0.06537461223005037,bovada
SOG,Vince Dunn,,1.5,-169,129.0,2.3,0.6691458157147478,0.06509008536844474,betonlineag
GOALS,Nico Hischier,,2.5,4500,,0.6,0.023115287752632954,0.06330323662111581,betrivers
SOG,Brady Skjei,,1.5,-114,-114.0,1.9,0.5662510042543581,0.06296241149502324,betonlineag
POINTS,Cole Caufield,,0.5,-192,147.0,1.2,0.6988057880877979,0.0627671360501928,betonlineag
SOG,Brent Burns,,1.5,-170,120.0,2.3,0.6691458157147478,0.06276100142930552,williamhill_us
SOG,Vince Dunn,,1.5,-170,130.0,2.3,0.6691458157147478,0.06276100142930552,bovada
SOG,Vince Dunn,,1.5,-170,130.0,2.3,0.6691458157147478,0.06276100142930552,fanduel
SOG,Vince Dunn,,1.5,-170,125.0,2.3,0.6691458157147478,0.06276100142930552,williamhill_us
POINTS,Martin Necas,,0.5,-217,165.0,1.3,0.7274682069659874,0.06270701201943774,betonlineag
GOALS,Boone Jenner,,0.5,310,-470.0,0.3,0.25918177931828207,0.06264529520495632,fanduel
POINTS,Tony DeAngelo,,0.5,170,-225.0,0.5,0.39346934028736646,0.06236721877588958,betmgm
POINTS,Tony DeAngelo,,0.5,170,-225.0,0.5,0.39346934028736646,0.06236721877588958,draftkings
SOG,Nathan MacKinnon,,3.5,-152,116.0,4.4,0.640552227211231,0.06196816616598816,fanduel
POINTS,Sean Couturier,,0.5,-108,-118.0,0.8,0.5506710358827782,0.06055162466312847,fanduel
SOG,Jake Sanderson,,2.5,120,-157.0,2.6,0.4815704240639496,0.059454932940689154,betrivers
SOG,Brady Skjei,,1.5,-115,-117.0,1.9,0.5662510042543581,0.05864318186684342,williamhill_us
SOG,Matthew Knies,,2.5,146,-192.0,2.4,0.4302912533424894,0.058516483222523896,fanduel
SOG,Mason Marchment,,1.5,-128,-101.0,2.0,0.5939941502901616,0.058052080204350265,betonlineag
SOG,Dawson Mercer,,1.5,-128,-102.0,2.0,0.5939941502901616,0.058052080204350265,fanduel
SOG,Roman Josi,,2.5,-110,-120.0,2.9,0.5540368014428195,0.057706620936291864,betmgm
SOG,Roman Josi,,2.5,-110,-120.0,2.9,0.5540368014428195,0.057706620936291864,bovada
SOG,Roman Josi,,2.5,-110,-120.0,2.9,0.5540368014428195,0.057706620936291864,draftkings
POINTS,Jaden Schwartz,,0.5,110,-150.0,0.7,0.5034146962085905,0.057170862038040005,betmgm
POINTS,Jaden Schwartz,,0.5,110,-143.0,0.7,0.5034146962085905,0.057170862038040005,betonlineag
POINTS,Jaden Schwartz,,0.5,110,-142.0,0.7,0.5034146962085905,0.057170862038040005,draftkings
SOG,Zach Werenski,,3.5,118,-154.0,3.6,0.48478388953385176,0.056828879183796754,betonlineag
SOG,Shane Pinto,,1.5,-157,120.0,2.2,0.6454298932405317,0.05653173606889572,betrivers
SOG,Nathan MacKinnon,,3.5,-154,119.0,4.4,0.640552227211231,0.056495231893848474,betonlineag
SOG,Nathan MacKinnon,,3.5,-154,120.0,4.4,0.640552227211231,0.056495231893848474,draftkings
POINTS,Carter Verhaeghe,,0.5,-109,-119.0,0.8,0.5506710358827782,0.05587382109633621,betonlineag
POINTS,Will Cuylle,,0.5,134,-172.0,0.6,0.45118836390597344,0.05578077153997785,fanduel
SOG,Cale Makar,,2.5,-167,128.0,3.4,0.6602601118038804,0.055625448213389606,betrivers
SOG,Adam Fantilli,,1.5,-190,135.0,2.4,0.6915589588159976,0.05553735819283834,betmgm
SOG,Adam Fantilli,,1.5,-190,135.0,2.4,0.6915589588159976,0.05553735819283834,williamhill_us
ASSISTS,Gabriel Landeskog,,0.5,220,-300.0,0.4,0.3296799539643607,0.054975852685954174,draftkings
SOG,Nathan MacKinnon,,3.5,-155,120.0,4.4,0.640552227211231,0.05381172863783146,bovada
SOG,Timo Meier,,2.5,-143,110.0,3.2,0.6200962589216268,0.053730006419267784,betrivers
POINTS,Brad Marchand,,0.5,-150,110.0,1.0,0.6321205588285577,0.0535342647142627,betmgm
ASSISTS,Jack Hughes,,0.5,-110,-120.0,0.8,0.5506710358827782,0.05128106850348568,draftkings
SOG,Mason Marchment,,1.5,-130,-105.0,2.0,0.5939941502901616,0.05091272743643965,betmgm
SOG,Mason Marchment,,1.5,-130,100.0,2.0,0.5939941502901616,0.05091272743643965,bovada
SOG,Mason Marchment,,1.5,-130,100.0,2.0,0.5939941502901616,0.05091272743643965,draftkings
SOG,Mason Marchment,,1.5,-130,-105.0,2.0,0.5939941502901616,0.05091272743643965,williamhill_us
POINTS,Shane Wright,,0.5,167,-222.0,0.5,0.39346934028736646,0.05056313856726846,betonlineag
SOG,Roman Josi,,2.5,-112,-121.0,2.9,0.5540368014428195,0.04871251701676549,williamhill_us
SOG,Cale Makar,,2.5,-170,130.0,3.4,0.6602601118038804,0.04864841286498667,fanduel
SOG,Nathan MacKinnon,,3.5,-157,120.0,4.4,0.640552227211231,0.04854727639035883,betrivers
SOG,Nathan MacKinnon,,3.5,-157,115.0,4.4,0.640552227211231,0.04854727639035883,williamhill_us
SOG,Jared McCann,,2.5,107,-139.0,2.7,0.5063755089265384,0.048197303477934605,betonlineag
POINTS,Carter Verhaeghe,,0.5,-111,-115.0,0.8,0.5506710358827782,0.046771068209605526,fanduel
POINTS,Matthew Schaefer,,0.5,105,-135.0,0.7142857142857143,0.5104583404430469,0.046439597908246144,draftkings
GOALS,Jaden Schwartz,,1.5,1600,,0.4,0.061551935550105026,0.04638290435178549,betrivers
GOALS,Sam Bennett,,1.5,1600,,0.4,0.061551935550105026,0.04638290435178549,betrivers
SOG,Roman Josi,,2.5,-113,-118.0,2.9,0.5540368014428195,0.044334855816996144,fanduel
SOG,Cale Makar,,2.5,-172,132.0,3.4,0.6602601118038804,0.044132269829392445,betonlineag
SOG,Mason Marchment,,1.5,-132,102.0,2.0,0.5939941502901616,0.04398971869179913,fanduel
POINTS,Shane Wright,,0.5,165,-218.0,0.5,0.39346934028736646,0.042693751761521126,draftkings
SOG,Zach Werenski,,3.5,115,-155.0,3.6,0.48478388953385176,0.042285362497781254,betmgm
SOG,Zach Werenski,,3.5,115,-157.0,3.6,0.48478388953385176,0.042285362497781254,williamhill_us
POINTS,Cole Caufield,,0.5,-204,155.0,1.2,0.6988057880877979,0.041357644993581244,draftkings
SOG,Jonathan Marchessault,,2.5,-104,-125.0,2.8,0.5305463165333175,0.040687005507661356,fanduel
SOG,Roman Josi,,2.5,-114,-114.0,2.9,0.5540368014428195,0.040033995690906876,betrivers
SOG,Timo Meier,,2.5,-148,115.0,3.2,0.6200962589216268,0.03908021765245567,draftkings
POINTS,Brady Skjei,,0.5,164,-215.0,0.5,0.39346934028736646,0.03875905835864735,fanduel
SOG,Brady Skjei,,1.5,-120,-108.0,1.9,0.5662510042543581,0.03812684113299003,fanduel
SOG,Jared McCann,,2.5,105,-140.0,2.7,0.5063755089265384,0.03806979329940363,betmgm
SOG,Jared McCann,,2.5,105,-135.0,2.7,0.5063755089265384,0.03806979329940363,bovada
SOG,Jared McCann,,2.5,105,-135.0,2.7,0.5063755089265384,0.03806979329940363,draftkings
SOG,Jared McCann,,2.5,105,-141.0,2.7,0.5063755089265384,0.03806979329940363,williamhill_us
GOALS,Auston Matthews,,0.5,130,-175.0,0.6,0.45118836390597344,0.03773323698373887,fanduel
ASSISTS,Matthew Knies,,0.5,130,-175.0,0.6,0.45118836390597344,0.03773323698373887,betmgm
ASSISTS,Matthew Knies,,0.5,130,-168.0,0.6,0.45118836390597344,0.03773323698373887,draftkings
SOG,Cale Makar,,2.5,-175,135.0,3.4,0.6602601118038804,0.03755160426324067,bovada
SOG,Cale Makar,,2.5,-175,135.0,3.4,0.6602601118038804,0.03755160426324067,draftkings
SOG,Adam Fantilli,,1.5,-200,150.0,2.4,0.6915589588159976,0.037338438223996406,betrivers
POINTS,Martin Necas,,0.5,-235,180.0,1.3,0.7274682069659874,0.037029146100449994,fanduel
SOG,Travis Konecny,,2.5,141,-185.0,2.4,0.4302912533424894,0.037001920555399526,betonlineag
SOG,Matthew Knies,,2.5,141,-185.0,2.4,0.4302912533424894,0.037001920555399526,betonlineag
GOALS,David Perron,,0.5,300,-470.0,0.3,0.25918177931828207,0.036727117273128274,fanduel
SOG,Timo Meier,,2.5,-149,115.0,3.2,0.6200962589216268,0.036268244775067515,betonlineag
SOG,Jonathan Marchessault,,2.5,-105,-130.0,2.8,0.5305463165333175,0.03582852275552462,betmgm
SOG,Sean Couturier,,1.5,-150,115.0,2.1,0.6203850724157562,0.03397512069292696,betrivers
SOG,Timo Meier,,2.5,-150,115.0,3.2,0.6200962589216268,0.033493764869377884,bovada
POINTS,Timo Meier,,0.5,-135,105.0,0.9,0.5934303402594008,0.03300837008117913,draftkings
SOG,Travis Konecny,,2.5,140,-190.0,2.4,0.4302912533424894,0.03269900802197456,betmgm
SOG,Travis Konecny,,2.5,140,-185.0,2.4,0.4302912533424894,0.03269900802197456,bovada
SOG,Travis Konecny,,2.5,140,-182.0,2.4,0.4302912533424894,0.03269900802197456,draftkings
SOG,Travis Konecny,,2.5,140,-193.0,2.4,0.4302912533424894,0.03269900802197456,williamhill_us
SOG,Matthew Knies,,2.5,140,-190.0,2.4,0.4302912533424894,0.03269900802197456,betmgm
SOG,Matthew Knies,,2.5,140,-185.0,2.4,0.4302912533424894,0.03269900802197456,bovada
SOG,Matthew Knies,,2.5,140,-182.0,2.4,0.4302912533424894,0.03269900802197456,draftkings
SOG,Matthew Knies,,2.5,140,-190.0,2.4,0.4302912533424894,0.03269900802197456,williamhill_us
POINTS,Jordan Eberle,,0.5,105,-135.0,0.7,0.5034146962085905,0.032000127227610364,draftkings
ASSISTS,Jake Sanderson,,0.5,105,-135.0,0.7,0.5034146962085905,0.032000127227610364,draftkings
POINTS,Matty Beniers,,0.5,105,-140.0,0.7,0.5034146962085905,0.032000127227610364,betmgm
POINTS,Matty Beniers,,0.5,105,-135.0,0.7,0.5034146962085905,0.032000127227610364,draftkings
POINTS,Cole Caufield,,0.5,-210,150.0,1.2,0.6988057880877979,0.03157044908198747,betmgm
POINTS,Matthew Schaefer,,0.5,102,-132.0,0.7142857142857143,0.5104583404430469,0.031125847694954856,betonlineag
SOG,Jonathan Marchessault,,2.5,-106,-124.0,2.8,0.5305463165333175,0.031061709489277445,betrivers
SOG,Martin Necas,,2.5,-106,-122.0,2.8,0.5305463165333175,0.031061709489277445,fanduel
SOG,Owen Tippett,,2.5,126,-164.0,2.5,0.4561868841166703,0.03098235810367478,betonlineag
SOG,Owen Tippett,,2.5,126,-162.0,2.5,0.4561868841166703,0.03098235810367478,draftkings
SOG,Owen Tippett,,2.5,126,-165.0,2.5,0.4561868841166703,0.03098235810367478,fanduel
POINTS,Carter Verhaeghe,,0.5,-115,-115.0,0.8,0.5506710358827782,0.029515414911280957,betmgm
SOG,Cale Makar,,2.5,-179,130.0,3.4,0.6602601118038804,0.029120509459679644,williamhill_us
SOG,Nathan MacKinnon,,3.5,-165,125.0,4.4,0.640552227211231,0.028765698248340577,betmgm
SOG,Timo Meier,,2.5,-152,110.0,3.2,0.6200962589216268,0.028054324001644426,williamhill_us
SOG,Zach Werenski,,3.5,112,-146.0,3.6,0.48478388953385176,0.027741845811765753,fanduel
SOG,Owen Tippett,,2.5,125,-165.0,2.5,0.4561868841166703,0.026420489262508173,betmgm
SOG,Owen Tippett,,2.5,125,-165.0,2.5,0.4561868841166703,0.026420489262508173,bovada
SOG,Owen Tippett,,2.5,125,-173.0,2.5,0.4561868841166703,0.026420489262508173,williamhill_us
SOG,Travis Konecny,,2.5,138,-182.0,2.4,0.4302912533424894,0.024093182955124748,fanduel
SOG,Sean Couturier,,1.5,-154,119.0,2.1,0.6203850724157562,0.023232522036377157,betonlineag
SOG,Sean Couturier,,1.5,-154,120.0,2.1,0.6203850724157562,0.023232522036377157,draftkings
POINTS,Shane Wright,,0.5,160,-220.0,0.5,0.39346934028736646,0.023020284747152897,betmgm
SOG,Mathew Barzal,,2.5,102,-132.0,2.7,0.5063755089265384,0.022878528031607503,betonlineag
SOG,Mathew Barzal,,2.5,102,-132.0,2.7,0.5063755089265384,0.022878528031607503,fanduel
SOG,Timo Meier,,2.5,-154,118.0,3.2,0.6200962589216268,0.022756167312293518,fanduel
ASSISTS,Mattias Ekholm,,0.5,210,-285.0,0.4,0.3296799539643607,0.02200785728951815,draftkings
ASSISTS,Gabriel Landeskog,,0.5,210,-300.0,0.4,0.3296799539643607,0.02200785728951815,betmgm
POINTS,Jordan Eberle,,0.5,103,-133.0,0.7,0.5034146962085905,0.02193183330343873,betonlineag
SOG,Jonathan Marchessault,,2.5,-108,-120.0,2.8,0.5305463165333175,0.021792905916019012,betonlineag
SOG,Jonathan Marchessault,,2.5,-108,-125.0,2.8,0.5305463165333175,0.021792905916019012,williamhill_us
GOALS,Adam Fantilli,,2.5,7000,,0.5,0.01438767796697068,0.021525135654918426,betrivers
SOG,Sean Couturier,,1.5,-155,120.0,2.1,0.6203850724157562,0.02063350623237309,bovada
SOG,Timo Meier,,2.5,-155,110.0,3.2,0.6200962589216268,0.020158361451708517,betmgm
POINTS,Timo Meier,,0.5,-140,105.0,0.9,0.5934303402594008,0.0173091547304014,betmgm
POINTS,Luke Hughes,,0.5,-140,110.0,0.9,0.5934303402594008,0.0173091547304014,fanduel
SOG,Cale Makar,,2.5,-185,130.0,3.4,0.6602601118038804,0.017157469535707737,betmgm
POINTS,Matty Beniers,,0.5,102,-132.0,0.7,0.5034146962085905,0.016897686341352802,betonlineag
SOG,Alex Iafallo,,1.5,-112,-115.0,1.8,0.5371631129795575,0.016773035282733884,betonlineag
SOG,Noah Dobson,,1.5,-174,132.0,2.2,0.6454298932405317,0.01636661349371077,fanduel
POINTS,Dougie Hamilton,,0.5,125,-165.0,0.6,0.45118836390597344,0.015173818788440263,betmgm
POINTS,Timo Meier,,0.5,-141,108.0,0.9,0.5934303402594008,0.014302922003656737,betonlineag
SOG,Noah Dobson,,1.5,-175,135.0,2.2,0.6454298932405317,0.014246975092264025,betonlineag
SOG,Noah Dobson,,1.5,-175,135.0,2.2,0.6454298932405317,0.014246975092264025,bovada
SOG,Noah Dobson,,1.5,-175,135.0,2.2,0.6454298932405317,0.014246975092264025,draftkings
SOG,Shane Pinto,,1.5,-175,135.0,2.2,0.6454298932405317,0.014246975092264025,bovada
SOG,Shane Pinto,,1.5,-175,135.0,2.2,0.6454298932405317,0.014246975092264025,draftkings
SOG,Jonathan Marchessault,,2.5,-110,-120.0,2.8,0.5305463165333175,0.012861149745424405,bovada
SOG,Jonathan Marchessault,,2.5,-110,-120.0,2.8,0.5305463165333175,0.012861149745424405,draftkings
SOG,Mathew Barzal,,2.5,100,-135.0,2.7,0.5063755089265384,0.012751017853076752,betmgm
SOG,Mathew Barzal,,2.5,100,-130.0,2.7,0.5063755089265384,0.012751017853076752,betrivers
SOG,Mathew Barzal,,2.5,100,-130.0,2.7,0.5063755089265384,0.012751017853076752,bovada
SOG,Mathew Barzal,,2.5,100,-130.0,2.7,0.5063755089265384,0.012751017853076752,draftkings
SOG,Mathew Barzal,,2.5,100,-137.0,2.7,0.5063755089265384,0.012751017853076752,williamhill_us
