date,team,opponent,is_home,goals_for,goals_against,rest_days,b2b,goals_for_roll10,goals_against_roll10
2023-10-29 17:00:00,Colorado Avalanche,Buffalo Sabres,0,0.0,4.0,2,0,3.6,2.6
2023-11-02 01:30:00,Colorado Avalanche,St. Louis Blues,1,4.0,1.0,3,0,3.2,2.7
2023-11-05 02:00:00,Colorado Avalanche,Vegas Golden Knights,0,0.0,7.0,3,0,3.5,2.5
2023-11-08 03:00:00,Colorado Avalanche,New Jersey Devils,1,6.0,3.0,3,0,3.2,2.8
2023-11-10 02:00:00,Colorado Avalanche,Seattle Kraken,1,3.0,4.0,1,1,3.3,2.9
2023-11-12 02:00:00,Colorado Avalanche,St. Louis Blues,1,2.0,8.0,2,0,3.4,3.2
2023-11-14 03:00:00,Colorado Avalanche,Seattle Kraken,0,5.0,1.0,2,0,3.2,3.9
2023-11-16 02:00:00,Colorado Avalanche,Anaheim Ducks,1,8.0,2.0,1,1,3.3,4.0
2023-11-19 01:00:00,Colorado Avalanche,Dallas Stars,0,6.0,3.0,2,0,3.5,3.8
2023-11-21 01:00:00,Colorado Avalanche,Nashville Predators,0,3.0,4.0,2,0,3.4,3.7
2023-11-23 03:00:00,Colorado Avalanche,Vancouver Canucks,1,5.0,2.0,2,0,3.7,3.7
2023-11-25 01:30:00,Colorado Avalanche,Minnesota Wild,0,3.0,2.0,1,1,4.2,3.5
2023-11-26 03:00:00,Colorado Avalanche,Calgary Flames,1,3.0,1.0,1,1,4.1,3.6
2023-11-28 02:00:00,Colorado Avalanche,Tampa Bay Lightning,1,4.0,1.0,1,1,4.4,3.0
2023-12-01 02:00:00,Colorado Avalanche,Arizona Coyotes,0,3.0,4.0,3,0,4.2,2.8
2023-12-03 03:00:00,Colorado Avalanche,Anaheim Ducks,0,3.0,4.0,2,0,4.2,2.8
2023-12-04 01:00:00,Colorado Avalanche,Los Angeles Kings,0,1.0,4.0,0,0,4.3,2.4
2023-12-06 02:00:00,Colorado Avalanche,Anaheim Ducks,1,3.0,2.0,2,0,3.9,2.7
2023-12-08 02:00:00,Colorado Avalanche,Winnipeg Jets,1,2.0,4.0,2,0,3.4,2.7
2023-12-10 02:00:00,Colorado Avalanche,Philadelphia Flyers,1,2.0,5.0,2,0,3.0,2.8
2023-12-12 02:30:00,Colorado Avalanche,Calgary Flames,1,6.0,5.0,2,0,2.9,2.9
2023-12-14 03:00:00,Colorado Avalanche,Buffalo Sabres,1,5.0,1.0,2,0,3.0,3.2
2023-12-17 00:00:00,Colorado Avalanche,Winnipeg Jets,0,2.0,6.0,2,0,3.2,3.1
2023-12-18 01:00:00,Colorado Avalanche,San Jose Sharks,1,6.0,2.0,1,1,3.1,3.6
2023-12-20 01:30:00,Colorado Avalanche,Chicago Blackhawks,0,2.0,3.0,2,0,3.3,3.7
2023-12-22 02:00:00,Colorado Avalanche,Ottawa Senators,1,6.0,4.0,2,0,3.2,3.6
2023-12-24 02:00:00,Colorado Avalanche,Arizona Coyotes,1,4.0,1.0,2,0,3.5,3.6
2023-12-28 02:00:00,Colorado Avalanche,Arizona Coyotes,0,4.0,5.0,4,0,3.8,3.3
2023-12-30 01:00:00,Colorado Avalanche,St. Louis Blues,0,2.0,1.0,1,1,3.9,3.6
2024-01-01 01:00:00,Colorado Avalanche,San Jose Sharks,1,3.0,1.0,2,0,3.9,3.3
2024-01-03 02:00:00,Colorado Avalanche,New York Islanders,1,5.0,4.0,2,0,4.0,2.9
2024-01-05 01:00:00,Colorado Avalanche,Dallas Stars,0,5.0,4.0,1,1,3.9,2.8
2024-01-06 21:00:00,Colorado Avalanche,Florida Panthers,1,4.0,8.0,1,1,3.9,3.1
2024-01-09 02:00:00,Colorado Avalanche,Boston Bruins,1,4.0,3.0,2,0,4.1,3.3
2024-01-11 03:00:00,Colorado Avalanche,Vegas Golden Knights,1,3.0,0.0,2,0,3.9,3.4
2024-01-14 00:00:00,Colorado Avalanche,Toronto Maple Leafs,0,5.0,3.0,2,0,4.0,3.1
2024-01-16 00:00:00,Colorado Avalanche,Montréal Canadiens,0,3.0,4.0,2,0,3.9,3.0
2024-01-17 00:00:00,Colorado Avalanche,Ottawa Senators,0,7.0,4.0,1,1,3.8,3.3
2024-01-19 00:00:00,Colorado Avalanche,Boston Bruins,0,2.0,5.0,2,0,4.1,3.2
2024-01-20 18:00:00,Colorado Avalanche,Philadelphia Flyers,0,7.0,4.0,1,1,4.1,3.6
2024-01-25 02:30:00,Colorado Avalanche,Washington Capitals,1,6.0,2.0,4,0,4.5,3.9
2024-01-27 02:00:00,Colorado Avalanche,Los Angeles Kings,1,5.0,1.0,1,1,4.6,3.7
2024-02-06 00:00:00,Colorado Avalanche,New York Rangers,0,1.0,2.0,9,0,4.6,3.4
2024-02-07 00:30:00,Colorado Avalanche,New Jersey Devils,0,3.0,5.0,1,1,4.3,2.8
2024-02-09 00:00:00,Colorado Avalanche,Carolina Hurricanes,0,2.0,5.0,1,1,4.2,3.0
2024-02-10 23:00:00,Colorado Avalanche,Florida Panthers,0,0.0,4.0,1,1,4.1,3.5
2024-02-14 00:00:00,Colorado Avalanche,Washington Capitals,0,6.0,3.0,3,0,3.6,3.6
2024-02-16 00:00:00,Colorado Avalanche,Tampa Bay Lightning,0,3.0,6.0,2,0,3.9,3.5
2024-02-18 23:00:00,Colorado Avalanche,Arizona Coyotes,1,4.0,3.0,2,0,3.5,3.7
2024-02-21 02:00:00,Colorado Avalanche,Vancouver Canucks,1,3.0,1.0,2,0,3.7,3.5
2024-02-23 00:00:00,Colorado Avalanche,Detroit Red Wings,0,1.0,2.0,1,1,3.3,3.2
2024-02-25 00:00:00,Colorado Avalanche,Toronto Maple Leafs,1,3.0,4.0,2,0,2.8,3.2
2024-02-28 02:30:00,Colorado Avalanche,Dallas Stars,1,5.0,1.0,3,0,2.6,3.5
2024-03-01 02:00:00,Colorado Avalanche,Chicago Blackhawks,0,5.0,0.0,1,1,3.0,3.4
2024-03-02 23:00:00,Colorado Avalanche,Nashville Predators,0,1.0,5.0,1,1,3.2,2.9
2024-03-05 02:00:00,Colorado Avalanche,Chicago Blackhawks,1,5.0,0.0,2,0,3.1,2.9
2024-03-07 02:30:00,Colorado Avalanche,Detroit Red Wings,1,7.0,2.0,2,0,3.6,2.5
2024-03-09 02:00:00,Colorado Avalanche,Minnesota Wild,1,2.0,1.0,1,1,3.7,2.4
2024-03-13 01:00:00,Colorado Avalanche,Calgary Flames,0,6.0,2.0,3,0,3.6,1.9
2024-03-14 02:30:00,Colorado Avalanche,Vancouver Canucks,0,4.0,3.0,1,1,3.8,1.8
2024-03-17 02:00:00,Colorado Avalanche,Edmonton Oilers,0,3.0,2.0,2,0,3.9,2.0
2024-03-20 00:00:00,Colorado Avalanche,St. Louis Blues,0,4.0,3.0,2,0,4.1,2.0
2024-03-23 01:00:00,Colorado Avalanche,Columbus Blue Jackets,1,6.0,1.0,3,0,4.2,1.9
2024-03-24 18:00:00,Colorado Avalanche,Pittsburgh Penguins,1,5.0,4.0,1,1,4.3,1.9
2024-03-27 01:00:00,Colorado Avalanche,Montréal Canadiens,1,1.0,2.0,2,0,4.3,2.3
2024-03-29 01:00:00,Colorado Avalanche,New York Rangers,1,2.0,3.0,2,0,4.3,2.0
2024-03-30 22:00:00,Colorado Avalanche,Nashville Predators,1,7.0,4.0,1,1,4.0,2.3
2024-04-01 23:00:00,Colorado Avalanche,Columbus Blue Jackets,0,1.0,4.0,2,0,4.0,2.5
2024-04-05 00:00:00,Colorado Avalanche,Minnesota Wild,0,5.0,2.0,3,0,3.9,2.8
2024-04-06 01:00:00,Colorado Avalanche,Edmonton Oilers,0,2.0,6.0,1,1,3.8,2.8
2024-04-08 02:00:00,Colorado Avalanche,Dallas Stars,1,4.0,7.0,2,0,3.6,3.1
2024-04-10 01:30:00,Colorado Avalanche,Minnesota Wild,1,5.0,2.0,1,1,3.7,3.6
2024-04-13 20:00:00,Colorado Avalanche,Winnipeg Jets,1,0.0,7.0,3,0,3.8,3.5
2024-04-14 19:30:00,Colorado Avalanche,Vegas Golden Knights,0,3.0,4.0,0,0,3.2,4.1
2024-04-19 01:30:00,Colorado Avalanche,Edmonton Oilers,1,5.0,1.0,4,0,3.0,4.1
2024-04-21 23:00:00,Colorado Avalanche,Winnipeg Jets,0,6.0,7.0,2,0,3.4,4.0
2024-04-24 01:30:00,Colorado Avalanche,Winnipeg Jets,0,5.0,2.0,2,0,3.8,4.4
2024-04-27 02:00:00,Colorado Avalanche,Winnipeg Jets,1,6.0,2.0,3,0,3.6,4.2
2024-04-28 18:30:00,Colorado Avalanche,Winnipeg Jets,1,5.0,1.0,1,1,4.1,4.0
2024-05-01 01:30:00,Colorado Avalanche,Winnipeg Jets,0,6.0,3.0,2,0,4.1,3.9
2024-05-08 01:30:00,Colorado Avalanche,Dallas Stars,0,4.0,3.0,7,0,4.5,3.6
2024-05-10 01:30:00,Colorado Avalanche,Dallas Stars,0,3.0,5.0,2,0,4.5,3.2
2024-05-12 02:00:00,Colorado Avalanche,Dallas Stars,1,1.0,4.0,2,0,4.3,3.5
2024-05-14 01:30:00,Colorado Avalanche,Dallas Stars,1,1.0,5.0,1,1,4.4,3.2
2024-05-16 00:00:00,Colorado Avalanche,Dallas Stars,0,5.0,3.0,1,1,4.2,3.3
2024-05-18 02:00:00,Colorado Avalanche,Dallas Stars,1,1.0,2.0,2,0,4.2,3.5
2022-09-25 17:00:00,Columbus Blue Jackets,Pittsburgh Penguins,0,2.0,3.0,7,0,3.7,3.0
2022-09-25 23:00:00,Columbus Blue Jackets,Pittsburgh Penguins,1,5.0,1.0,0,0,,
2022-09-28 23:00:00,Columbus Blue Jackets,Buffalo Sabres,1,4.0,1.0,3,0,,
2022-09-30 00:00:00,Columbus Blue Jackets,St. Louis Blues,0,2.0,4.0,1,1,3.6666666666666665,1.6666666666666667
2022-10-01 23:00:00,Columbus Blue Jackets,Washington Capitals,1,2.0,1.0,1,1,3.25,2.25
2022-10-03 23:00:00,Columbus Blue Jackets,Carolina Hurricanes,0,1.0,8.0,2,0,3.0,2.0
2022-10-06 23:30:00,Columbus Blue Jackets,St. Louis Blues,1,7.0,0.0,3,0,2.6666666666666665,3.0
2022-10-08 23:00:00,Columbus Blue Jackets,Washington Capitals,0,3.0,4.0,1,1,3.2857142857142856,2.5714285714285716
2022-10-12 23:00:00,Columbus Blue Jackets,Carolina Hurricanes,0,1.0,4.0,4,0,3.25,2.75
2022-10-14 23:00:00,Columbus Blue Jackets,Tampa Bay Lightning,1,2.0,5.0,2,0,3.0,2.888888888888889
2022-10-16 00:00:00,Columbus Blue Jackets,St. Louis Blues,0,2.0,5.0,1,1,2.9,3.1
2022-10-18 23:00:00,Columbus Blue Jackets,Vancouver Canucks,1,4.0,3.0,2,0,2.9,3.3
2022-10-20 23:00:00,Columbus Blue Jackets,Nashville Predators,1,5.0,3.0,2,0,2.8,3.5
2022-10-22 23:00:00,Columbus Blue Jackets,Pittsburgh Penguins,1,3.0,6.0,2,0,2.9,3.7
2022-10-23 21:00:00,Columbus Blue Jackets,New York Rangers,0,5.0,1.0,0,0,3.0,3.9
2022-10-25 23:00:00,Columbus Blue Jackets,Arizona Coyotes,1,3.0,6.0,2,0,3.3,3.9
2022-10-28 23:00:00,Columbus Blue Jackets,Boston Bruins,1,0.0,4.0,3,0,3.5,3.7
2022-10-30 18:00:00,Columbus Blue Jackets,New Jersey Devils,0,1.0,7.0,1,1,2.8,4.1
2022-11-04 18:00:00,Columbus Blue Jackets,Colorado Avalanche,0,3.0,6.0,5,0,2.6,4.4
2022-11-05 18:00:00,Columbus Blue Jackets,Colorado Avalanche,1,1.0,5.0,1,1,2.8,4.6
2022-11-11 00:00:00,Columbus Blue Jackets,Philadelphia Flyers,1,5.0,2.0,5,0,2.7,4.6
2022-11-13 00:30:00,Columbus Blue Jackets,New York Islanders,0,3.0,4.0,2,0,3.0,4.3
2022-11-16 00:30:00,Columbus Blue Jackets,Philadelphia Flyers,1,5.0,4.0,3,0,2.9,4.4
2022-11-18 00:00:00,Columbus Blue Jackets,Montréal Canadiens,1,6.0,4.0,1,1,2.9,4.5
2022-11-20 00:00:00,Columbus Blue Jackets,Detroit Red Wings,1,1.0,6.0,2,0,3.2,4.3
2022-11-20 23:00:00,Columbus Blue Jackets,Florida Panthers,1,5.0,3.0,0,0,2.8,4.8
2022-11-24 00:00:00,Columbus Blue Jackets,Montréal Canadiens,1,1.0,3.0,3,0,3.0,4.5
2022-11-26 01:00:00,Columbus Blue Jackets,New York Islanders,1,2.0,3.0,2,0,3.1,4.4
2022-11-29 00:00:00,Columbus Blue Jackets,Vegas Golden Knights,1,2.0,3.0,2,0,3.2,4.0
2022-12-03 01:00:00,Columbus Blue Jackets,Winnipeg Jets,0,4.0,1.0,4,0,3.1,3.7
2022-12-04 23:00:00,Columbus Blue Jackets,Detroit Red Wings,1,2.0,4.0,1,1,3.4,3.3
2022-12-07 00:00:00,Columbus Blue Jackets,Pittsburgh Penguins,0,1.0,4.0,2,0,3.1,3.5
2022-12-08 00:30:00,Columbus Blue Jackets,Buffalo Sabres,1,4.0,9.0,1,1,2.9,3.5
2022-12-10 00:00:00,Columbus Blue Jackets,Calgary Flames,1,3.0,1.0,1,1,2.8,4.0
2022-12-11 23:00:00,Columbus Blue Jackets,Los Angeles Kings,1,6.0,5.0,1,1,2.5,3.7
2022-12-14 00:00:00,Columbus Blue Jackets,Florida Panthers,0,0.0,4.0,2,0,3.0,3.6
2022-12-16 00:00:00,Columbus Blue Jackets,Tampa Bay Lightning,0,1.0,4.0,2,0,2.5,3.7
2022-12-17 18:00:00,Columbus Blue Jackets,Boston Bruins,0,2.0,4.0,1,1,2.5,3.8
2022-12-20 00:00:00,Columbus Blue Jackets,Dallas Stars,1,1.0,2.0,2,0,2.5,3.9
2022-12-21 00:00:00,Columbus Blue Jackets,Philadelphia Flyers,0,3.0,5.0,1,1,2.4,3.8
2022-12-24 01:30:00,Columbus Blue Jackets,Chicago Blackhawks,0,2.0,5.0,3,0,2.3,4.2
2022-12-30 00:30:00,Columbus Blue Jackets,New York Islanders,0,1.0,2.0,5,0,2.3,4.3
2022-12-31 18:00:00,Columbus Blue Jackets,Chicago Blackhawks,1,4.0,1.0,1,1,2.3,4.1
2023-01-04 00:00:00,Columbus Blue Jackets,Ottawa Senators,0,0.0,4.0,3,0,2.3,3.3
2023-01-06 00:00:00,Columbus Blue Jackets,Washington Capitals,1,2.0,6.0,2,0,2.0,3.6
2023-01-07 21:00:00,Columbus Blue Jackets,Carolina Hurricanes,1,4.0,3.0,1,1,1.6,3.7
2023-01-08 22:00:00,Columbus Blue Jackets,Washington Capitals,0,0.0,1.0,1,1,2.0,3.6
2023-01-11 00:00:00,Columbus Blue Jackets,Tampa Bay Lightning,0,3.0,6.0,2,0,1.9,3.3
2023-01-13 00:00:00,Columbus Blue Jackets,Carolina Hurricanes,1,2.0,6.0,2,0,2.0,3.5
2023-01-15 00:00:00,Columbus Blue Jackets,Detroit Red Wings,0,4.0,3.0,2,0,2.1,3.9
2023-01-17 00:00:00,Columbus Blue Jackets,New York Rangers,1,1.0,3.0,2,0,2.2,3.7
2023-01-18 01:00:00,Columbus Blue Jackets,Nashville Predators,0,1.0,2.0,1,1,2.1,3.5
2023-01-20 00:00:00,Columbus Blue Jackets,Anaheim Ducks,1,3.0,5.0,1,1,2.1,3.5
2023-01-22 00:00:00,Columbus Blue Jackets,San Jose Sharks,1,5.0,3.0,2,0,2.0,3.9
2023-01-24 02:30:00,Columbus Blue Jackets,Calgary Flames,0,3.0,4.0,2,0,2.5,3.8
2023-01-26 02:30:00,Columbus Blue Jackets,Edmonton Oilers,0,3.0,2.0,2,0,2.6,3.6
2023-01-28 03:00:00,Columbus Blue Jackets,Vancouver Canucks,0,2.0,5.0,2,0,2.5,3.5
2023-01-29 03:00:00,Columbus Blue Jackets,Seattle Kraken,0,1.0,3.0,1,1,2.7,3.9
2023-02-01 00:00:00,Columbus Blue Jackets,Washington Capitals,1,3.0,4.0,2,0,2.5,3.6
2023-02-11 00:00:00,Columbus Blue Jackets,Toronto Maple Leafs,1,0.0,3.0,10,0,2.6,3.4
2023-02-12 00:00:00,Columbus Blue Jackets,Toronto Maple Leafs,0,4.0,3.0,1,1,2.2,3.4
2023-02-15 00:30:00,Columbus Blue Jackets,New Jersey Devils,1,2.0,3.0,3,0,2.5,3.4
2023-02-17 00:00:00,Columbus Blue Jackets,Winnipeg Jets,1,3.0,1.0,1,1,2.6,3.5
2023-02-18 23:00:00,Columbus Blue Jackets,Dallas Stars,0,4.0,1.0,1,1,2.6,3.1
2023-02-20 01:30:00,Columbus Blue Jackets,Arizona Coyotes,0,2.0,3.0,1,1,2.5,2.9
2023-02-24 00:00:00,Columbus Blue Jackets,Minnesota Wild,1,0.0,2.0,3,0,2.4,2.8
2023-02-25 17:30:00,Columbus Blue Jackets,Edmonton Oilers,1,6.0,5.0,1,1,2.1,2.8
2023-02-26 19:00:00,Columbus Blue Jackets,Minnesota Wild,0,2.0,3.0,1,1,2.5,2.8
2023-03-01 00:30:00,Columbus Blue Jackets,Buffalo Sabres,0,5.0,3.0,2,0,2.6,2.8
2023-03-04 00:00:00,Columbus Blue Jackets,Seattle Kraken,1,2.0,4.0,2,0,2.8,2.7
2023-03-05 00:00:00,Columbus Blue Jackets,Ottawa Senators,0,2.0,5.0,1,1,3.0,2.8
2023-03-08 00:00:00,Columbus Blue Jackets,Pittsburgh Penguins,0,4.0,5.0,3,0,2.8,3.0
2023-03-12 00:00:00,Columbus Blue Jackets,St. Louis Blues,1,2.0,5.0,4,0,3.0,3.2
2023-03-15 02:30:00,Columbus Blue Jackets,San Jose Sharks,0,6.0,5.0,3,0,2.9,3.6
2023-03-17 02:30:00,Columbus Blue Jackets,Los Angeles Kings,0,1.0,4.0,2,0,3.1,4.0
2023-03-18 02:00:00,Columbus Blue Jackets,Anaheim Ducks,0,4.0,7.0,0,0,3.0,4.1
2023-03-19 20:00:00,Columbus Blue Jackets,Vegas Golden Knights,0,2.0,7.0,1,1,3.4,4.6
2023-03-21 23:00:00,Columbus Blue Jackets,Washington Capitals,0,7.0,6.0,2,0,3.0,4.8
2023-03-24 23:00:00,Columbus Blue Jackets,New York Islanders,1,5.0,4.0,3,0,3.5,5.1
2023-03-25 23:00:00,Columbus Blue Jackets,Montréal Canadiens,0,2.0,8.0,1,1,3.5,5.2
2023-03-28 23:00:00,Columbus Blue Jackets,New York Rangers,0,2.0,6.0,3,0,3.5,5.6
2023-03-30 23:00:00,Columbus Blue Jackets,Boston Bruins,0,1.0,2.0,2,0,3.5,5.7
2023-04-01 23:00:00,Columbus Blue Jackets,Florida Panthers,1,0.0,7.0,2,0,3.2,5.4
2023-04-02 22:00:00,Columbus Blue Jackets,Ottawa Senators,1,4.0,3.0,0,0,3.0,5.6
2023-04-04 23:00:00,Columbus Blue Jackets,Toronto Maple Leafs,0,2.0,4.0,2,0,2.8,5.4
2023-04-06 23:00:00,Columbus Blue Jackets,New Jersey Devils,0,1.0,8.0,2,0,2.9,5.4
2023-04-08 23:00:00,Columbus Blue Jackets,New York Rangers,1,0.0,4.0,2,0,2.6,5.5
2023-04-11 23:00:00,Columbus Blue Jackets,Philadelphia Flyers,0,3.0,4.0,3,0,2.4,5.2
2023-04-13 23:00:00,Columbus Blue Jackets,Pittsburgh Penguins,1,3.0,2.0,2,0,2.0,5.0
2023-04-14 23:30:00,Columbus Blue Jackets,Buffalo Sabres,1,2.0,5.0,1,1,1.8,4.8
2023-09-24 17:00:00,Columbus Blue Jackets,Pittsburgh Penguins,0,2.0,3.0,162,0,1.8,4.5
2023-09-24 23:00:00,Columbus Blue Jackets,Pittsburgh Penguins,1,4.0,3.0,0,0,1.8,4.2
2023-09-27 00:00:00,Columbus Blue Jackets,St. Louis Blues,0,2.0,3.0,2,0,2.1,4.3
2023-09-30 19:00:00,Columbus Blue Jackets,Buffalo Sabres,0,3.0,4.0,3,0,2.3,3.9
2023-10-02 23:00:00,Columbus Blue Jackets,St. Louis Blues,1,5.0,3.0,2,0,2.2,4.0
2023-10-04 23:00:00,Columbus Blue Jackets,Buffalo Sabres,1,5.0,3.0,2,0,2.5,3.9
2023-10-05 23:00:00,Columbus Blue Jackets,Washington Capitals,1,2.0,4.0,1,1,2.9,3.4
2023-10-07 23:00:00,Columbus Blue Jackets,Washington Capitals,0,4.0,2.0,2,0,3.1,3.4
2023-10-12 23:00:00,Columbus Blue Jackets,Philadelphia Flyers,1,2.0,4.0,5,0,3.2,3.2
2023-10-14 23:00:00,Columbus Blue Jackets,New York Rangers,1,5.0,3.0,2,0,3.1,3.4
2023-10-16 23:00:00,Columbus Blue Jackets,Detroit Red Wings,1,0.0,4.0,2,0,3.4,3.2
2023-10-20 23:00:00,Columbus Blue Jackets,Calgary Flames,1,3.0,1.0,4,0,3.2,3.3
2023-10-22 00:00:00,Columbus Blue Jackets,Minnesota Wild,0,5.0,4.0,1,1,3.1,3.1
2023-10-25 00:30:00,Columbus Blue Jackets,Anaheim Ducks,1,2.0,3.0,3,0,3.4,3.2
2023-10-26 23:00:00,Columbus Blue Jackets,Montréal Canadiens,0,3.0,4.0,1,1,3.3,3.1
2023-10-28 23:00:00,Columbus Blue Jackets,New York Islanders,1,0.0,2.0,2,0,3.1,3.2
2023-10-31 00:00:00,Columbus Blue Jackets,Dallas Stars,0,3.0,5.0,2,0,2.6,3.1
2023-11-02 23:00:00,Columbus Blue Jackets,Tampa Bay Lightning,1,4.0,2.0,2,0,2.7,3.2
2023-11-04 23:00:00,Columbus Blue Jackets,Washington Capitals,0,1.0,2.0,2,0,2.7,3.2
2023-11-07 00:00:00,Columbus Blue Jackets,Florida Panthers,0,4.0,5.0,2,0,2.6,3.0
2023-11-10 00:30:00,Columbus Blue Jackets,Dallas Stars,1,2.0,5.0,3,0,2.5,3.2
2023-11-11 18:00:00,Columbus Blue Jackets,Detroit Red Wings,0,4.0,5.0,1,1,2.7,3.3
2023-11-13 00:00:00,Columbus Blue Jackets,New York Rangers,0,3.0,4.0,1,1,2.8,3.7
2023-11-15 00:00:00,Columbus Blue Jackets,Pittsburgh Penguins,1,3.0,5.0,2,0,2.6,3.7
2023-11-17 00:00:00,Columbus Blue Jackets,Arizona Coyotes,1,2.0,3.0,2,0,2.7,3.9
2023-11-19 00:30:00,Columbus Blue Jackets,Washington Capitals,0,3.0,4.0,2,0,2.6,3.8
2023-11-19 22:30:00,Columbus Blue Jackets,Philadelphia Flyers,0,2.0,5.0,0,0,2.9,4.0
2023-11-23 00:00:00,Columbus Blue Jackets,Chicago Blackhawks,1,7.0,3.0,3,0,2.8,4.0
2023-11-24 20:00:00,Columbus Blue Jackets,New Jersey Devils,0,2.0,1.0,1,1,3.1,4.1
2023-11-26 22:00:00,Columbus Blue Jackets,Carolina Hurricanes,0,2.0,3.0,2,0,3.2,4.0
2023-11-28 00:00:00,Columbus Blue Jackets,Boston Bruins,1,5.0,2.0,1,1,3.0,3.8
2023-11-30 00:00:00,Columbus Blue Jackets,Montréal Canadiens,1,2.0,4.0,2,0,3.3,3.5
2023-12-02 00:00:00,Columbus Blue Jackets,Ottawa Senators,1,4.0,2.0,2,0,3.1,3.4
2023-12-04 00:00:00,Columbus Blue Jackets,Boston Bruins,0,1.0,3.0,2,0,3.2,3.2
2023-12-06 00:00:00,Columbus Blue Jackets,Los Angeles Kings,1,3.0,4.0,2,0,3.0,3.0
2023-12-08 00:30:00,Columbus Blue Jackets,New York Islanders,0,3.0,7.0,2,0,3.1,3.1
2023-12-09 00:00:00,Columbus Blue Jackets,St. Louis Blues,1,5.0,2.0,0,0,3.1,3.4
2023-12-10 18:00:00,Columbus Blue Jackets,Florida Panthers,1,2.0,5.0,1,1,3.4,3.1
2023-12-15 00:00:00,Columbus Blue Jackets,Toronto Maple Leafs,0,6.0,5.0,4,0,2.9,3.3
2023-12-17 00:00:00,Columbus Blue Jackets,New Jersey Devils,1,3.0,6.0,2,0,3.3,3.7
2023-12-20 00:00:00,Columbus Blue Jackets,Buffalo Sabres,0,9.0,4.0,3,0,3.4,4.0
2023-12-22 00:00:00,Columbus Blue Jackets,Washington Capitals,1,2.0,3.0,2,0,3.8,4.2
2023-12-24 00:00:00,Columbus Blue Jackets,Toronto Maple Leafs,1,1.0,4.0,2,0,3.8,4.1
2023-12-28 00:00:00,Columbus Blue Jackets,New Jersey Devils,0,3.0,4.0,4,0,3.5,4.3
2023-12-30 00:00:00,Columbus Blue Jackets,Toronto Maple Leafs,1,6.0,5.0,2,0,3.7,4.4
2023-12-30 22:00:00,Columbus Blue Jackets,Buffalo Sabres,0,2.0,3.0,0,0,4.0,4.5
2024-01-03 00:00:00,Columbus Blue Jackets,Boston Bruins,1,1.0,4.0,3,0,3.9,4.1
2024-01-05 00:00:00,Columbus Blue Jackets,Philadelphia Flyers,0,3.0,2.0,2,0,3.5,4.3
2024-01-07 00:00:00,Columbus Blue Jackets,Minnesota Wild,1,3.0,4.0,2,0,3.6,4.0
2024-01-10 01:00:00,Columbus Blue Jackets,Winnipeg Jets,0,0.0,5.0,3,0,3.3,3.9
2024-01-14 00:00:00,Columbus Blue Jackets,Seattle Kraken,1,4.0,7.0,3,0,3.0,3.8
2024-01-15 18:00:00,Columbus Blue Jackets,Vancouver Canucks,1,4.0,3.0,1,1,2.5,4.1
2024-01-20 00:00:00,Columbus Blue Jackets,New Jersey Devils,1,1.0,4.0,4,0,2.7,4.1
2024-01-24 02:00:00,Columbus Blue Jackets,Edmonton Oilers,0,1.0,4.0,4,0,2.7,4.1
2024-01-26 02:00:00,Columbus Blue Jackets,Calgary Flames,0,5.0,2.0,2,0,2.5,4.1
2024-01-28 03:00:00,Columbus Blue Jackets,Vancouver Canucks,0,4.0,5.0,2,0,2.4,3.8
2024-01-29 02:00:00,Columbus Blue Jackets,Seattle Kraken,0,2.0,4.0,0,0,2.6,4.0
2024-01-31 01:00:00,Columbus Blue Jackets,St. Louis Blues,0,1.0,0.0,1,1,2.7,4.0
2024-02-11 00:00:00,Columbus Blue Jackets,Tampa Bay Lightning,1,2.0,4.0,10,0,2.5,3.8
2024-02-14 00:00:00,Columbus Blue Jackets,Ottawa Senators,0,3.0,6.0,3,0,2.4,3.8
2024-02-18 03:30:00,Columbus Blue Jackets,San Jose Sharks,0,4.0,3.0,4,0,2.7,3.9
2024-02-21 03:30:00,Columbus Blue Jackets,Los Angeles Kings,0,1.0,5.0,3,0,2.7,3.5
2024-02-22 03:00:00,Columbus Blue Jackets,Anaheim Ducks,0,7.0,4.0,0,0,2.4,3.7
2024-02-24 00:00:00,Columbus Blue Jackets,Buffalo Sabres,1,1.0,2.0,1,1,3.0,3.7
2024-02-25 23:00:00,Columbus Blue Jackets,New York Rangers,1,4.0,2.0,1,1,3.0,3.5
2024-02-29 00:00:00,Columbus Blue Jackets,New York Rangers,0,1.0,4.0,3,0,2.9,3.5
2024-03-01 00:00:00,Columbus Blue Jackets,Carolina Hurricanes,1,2.0,4.0,1,1,2.6,3.4
2024-03-03 01:00:00,Columbus Blue Jackets,Chicago Blackhawks,0,5.0,2.0,2,0,2.6,3.4
2024-03-05 00:00:00,Columbus Blue Jackets,Vegas Golden Knights,1,6.0,3.0,1,1,3.0,3.6
2024-03-06 00:00:00,Columbus Blue Jackets,Pittsburgh Penguins,0,3.0,5.0,1,1,3.4,3.5
2024-03-08 00:00:00,Columbus Blue Jackets,Edmonton Oilers,1,4.0,2.0,2,0,3.4,3.4
2024-03-09 17:30:00,Columbus Blue Jackets,Nashville Predators,1,1.0,2.0,1,1,3.4,3.3
2024-03-12 23:00:00,Columbus Blue Jackets,Montréal Canadiens,0,0.0,3.0,3,0,3.4,3.0
